COORD_REF_SYS_CODE,COORD_REF_SYS_NAME,AREA_OF_USE_CODE,COORD_REF_SYS_KIND,COORD_SYS_CODE,DATUM_CODE,BASE_CRS_CODE,PROJECTION_CONV_CODE,CMPD_HORIZCRS_CODE,CMPD_VERTCRS_CODE,CRS_SCOPE,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_CRS,DEPRECATED
4047,"Unspecified datum based upon the GRS 1980 Authalic Sphere",,"geographic 2D",6422,6047,,,,,,"Use only in cases where geodetic datum is unknown.","OGP","EPSG","01/06/04 00:00:00","2003.370 2003.330 2020.010",1,1
4052,"Unspecified datum based upon the Clarke 1866 Authalic Sphere",,"geographic 2D",6422,6052,,,,,,"Use only in cases where geodetic datum is unknown.","OGP","EPSG","04/27/04 00:00:00","2020.010",1,1
4053,"Unspecified datum based upon the International 1924 Authalic Sphere",,"geographic 2D",6422,6053,,,,,,"Use only in cases where geodetic datum is unknown.","OGP","EPSG","09/22/06 00:00:00","2020.010",1,1
4054,"Unspecified datum based upon the Hughes 1980 ellipsoid",,"geographic 2D",6422,6054,,,,,,"DMSP SSM/I data sets provided by NSIDC for polar research.","US National Snow and Ice Data Center","EPSG","09/22/06 00:00:00","2020.010",1,1
4304,"Voirol 1875",,"geographic 2D",6422,6304,,,,,,"The appropriate usage of CRSs using the Voirol 1875 and 1879 datums is lost in antiquity. They differ by about 9 metres. Oil industry references to one could in reality be to either. All replaced by Nord Sahara 1959 (CRS code 4307).","IGN Paris","EPSG","01/06/04 00:00:00","2003.361 2003.370",1,0
4322,"WGS 72",,"geographic 2D",6422,6322,4985,15593,,,,"Replaced by WGS 84.",,"EPSG","08/27/07 00:00:00","2003.370 2007.079",1,0
4671,"Voirol 1879",,"geographic 2D",6422,6671,,,,,,"The appropriate usage of CRSs using the Voirol 1875 and 1879 datums is lost in antiquity. They differ by about 9 metres. Oil industry references to one could in reality be to either. All replaced by Nord Sahara 1959 (CRS code 4307).","IGN Paris","EPSG","01/06/04 00:00:00",,1,0
4676,"Vientiane 1982",,"geographic 2D",6422,6676,,,,,,"Replaced by Lao 1993 and then by Lao 1997. Vientiane 1982 coordinate values are within 3m of Lao 1997 values.","National Geographic Department","EPSG","04/27/04 00:00:00",,1,0
4731,"Viti Levu 1916",,"geographic 2D",6422,6731,,,,,,,"DMA / NIMA / NGA TR8350.2 (3rd edition, January 2000).","EPSG","01/26/06 00:00:00",,1,1
4733,"Wake Island 1952",,"geographic 2D",6422,6733,,,,,,,"DMA / NIMA / NGA TR8350.2 (3rd edition, January 2000).","EPSG","01/26/06 00:00:00",,1,0
4748,"Vanua Levu 1915",,"geographic 2D",6422,6748,,,,,,"For topographic mapping, replaced by Fiji 1956 (CRS code 4721). For other purposes, replaced by Fiji 1986 (CRS code 4720).","Department of Lands and Survey, Fiji.","EPSG","07/14/06 00:00:00",,1,0
4752,"Viti Levu 1912",,"geographic 2D",6422,6752,,,,,,"For topographic mapping, replaced by Fiji 1956 (CRS code 4721). For other purposes, replaced by Fiji 1986 (CRS code 4720).","Department of Lands and Survey, Fiji.","EPSG","07/30/06 00:00:00",,1,0
4756,"VN-2000",,"geographic 2D",6422,6756,,,,,,"Replaces Hanoi 1972 (CRS code 4147).","General Director of Land Administration.","EPSG","01/25/11 00:00:00","2011.004",1,0
4760,"WGS 66",,"geographic 2D",6422,6760,4891,15593,,,,"Replaced by WGS 72.","OGP. See 3D CRS for original information source.","EPSG","08/27/07 00:00:00","2007.079",1,0
4811,"Voirol 1875 (Paris)",,"geographic 2D",6403,6811,,,,,,"The appropriate usage of CRSs using the Voirol 1875 and 1879 datums is lost in antiquity. They differ by about 9 metres. Oil industry references to one could in reality be to either. All replaced by Nord Sahara 1959 (CRS code 4307).","IGN Paris","EPSG","01/06/04 00:00:00","2000.070 2003.361 2003.370",1,0
4821,"Voirol 1879 (Paris)",,"geographic 2D",6403,6821,,,,,,"The appropriate usage of CRSs using the Voirol 1875 and 1879 datums is lost in antiquity. They differ by about 9 metres. Oil industry references to one could in reality be to either. All replaced by Nord Sahara 1959 (CRS code 4307).","IGN Paris","EPSG","01/07/04 00:00:00",,1,0
4890,"WGS 66",,"geocentric",6500,6760,,,,,,"Replaced by WGS 72.","US DMA / NIMA / NGA","EPSG","03/25/07 00:00:00",,1,0
4891,"WGS 66",,"geographic 3D",6423,6760,4890,15592,,,,"Replaced by WGS 72.","US DMA / NIMA / NGA","EPSG","05/30/13 00:00:00","2007.079 2013.026",1,0
4984,"WGS 72",,"geocentric",6500,6322,,,,,,"Replaced by WGS 84.",,"EPSG","01/09/04 00:00:00",,1,0
4985,"WGS 72",,"geographic 3D",6423,6322,4984,15592,,,,"Replaced by WGS 84.",,"EPSG","08/27/07 00:00:00","2007.079",1,0
5770,"Wellington 1953 height",,"vertical",6499,5168,,,,,,,"OSG Technical Report #10, February 2001.","EPSG","01/25/11 00:00:00","2008.010 2008.023 2011.005",1,0
5896,"VN-2000 / TM-3 zone 481",,"projected",4400,,4756,5892,,,,,"Department of Survey and Mapping (DoSM).","EPSG","09/17/19 00:00:00","2018.006 2019.057",1,0
5897,"VN-2000 / TM-3 zone 482",,"projected",4400,,4756,5893,,,,,"Department of Survey and Mapping (DoSM).","EPSG","09/17/19 00:00:00","2018.006 2019.057",1,0
5898,"VN-2000 / TM-3 zone 491",,"projected",4400,,4756,5894,,,,,"Department of Survey and Mapping (DoSM).","EPSG","09/17/19 00:00:00","2018.006 2019.057",1,0
5899,"VN-2000 / TM-3 107-45",,"projected",4400,,4756,5895,,,,,"Department of Survey and Mapping (DoSM).","EPSG","09/17/19 00:00:00","2018.006 2019.057",1,0
30491,"Voirol 1875 / Nord Algerie (ancienne)",,"projected",4499,,4304,18011,,,,"Replaced by Nord Sahara 1959 / Voirol Unifie Nord (code 30791). The appropriate usage of CRSs using the Voirol 1875 and 1879 datums is lost in antiquity. They differ by about 9 metres. Oil industry references to one could in reality be to either.",,"EPSG","06/02/95 00:00:00",,1,0
30492,"Voirol 1875 / Sud Algerie (ancienne)",,"projected",4499,,4304,18012,,,,"Replaced by Nord Sahara 1959 / Voirol Unifie Sud (code 30792). The appropriate usage of CRSs using the Voirol 1875 and 1879 datums is lost in antiquity. They differ by about 9 metres. Oil industry references to one could in reality be to either.",,"EPSG","08/29/18 00:00:00","2003.361 2018.039",1,0
30493,"Voirol 1879 / Nord Algerie (ancienne)",,"projected",4499,,4671,18011,,,,"Replaced by Nord Sahara 1959 / Voirol Unifie Nord (code 30791). The appropriate usage of CRSs using the Voirol 1875 and 1879 datums is lost in antiquity. They differ by about 9 metres. Oil industry references to one could in reality be to either.",,"EPSG","01/07/04 00:00:00",,1,0
30494,"Voirol 1879 / Sud Algerie (ancienne)",,"projected",4499,,4671,18012,,,,"Replaced by Nord Sahara 1959 / Voirol Unifie Sud (code 30792). The appropriate usage of CRSs using the Voirol 1875 and 1879 datums is lost in antiquity. They differ by about 9 metres. Oil industry references to one could in reality be to either.",,"EPSG","08/29/18 00:00:00","2018.039",1,0
32201,"WGS 72 / UTM zone 1N",,"projected",4400,,4322,16001,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32210,"WGS 72 / UTM zone 10N",,"projected",4400,,4322,16010,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32211,"WGS 72 / UTM zone 11N",,"projected",4400,,4322,16011,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32212,"WGS 72 / UTM zone 12N",,"projected",4400,,4322,16012,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32213,"WGS 72 / UTM zone 13N",,"projected",4400,,4322,16013,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32214,"WGS 72 / UTM zone 14N",,"projected",4400,,4322,16014,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32215,"WGS 72 / UTM zone 15N",,"projected",4400,,4322,16015,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32216,"WGS 72 / UTM zone 16N",,"projected",4400,,4322,16016,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32217,"WGS 72 / UTM zone 17N",,"projected",4400,,4322,16017,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32218,"WGS 72 / UTM zone 18N",,"projected",4400,,4322,16018,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32219,"WGS 72 / UTM zone 19N",,"projected",4400,,4322,16019,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32301,"WGS 72 / UTM zone 1S",,"projected",4400,,4322,16101,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32310,"WGS 72 / UTM zone 10S",,"projected",4400,,4322,16110,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32311,"WGS 72 / UTM zone 11S",,"projected",4400,,4322,16111,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32312,"WGS 72 / UTM zone 12S",,"projected",4400,,4322,16112,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32313,"WGS 72 / UTM zone 13S",,"projected",4400,,4322,16113,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32314,"WGS 72 / UTM zone 14S",,"projected",4400,,4322,16114,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32315,"WGS 72 / UTM zone 15S",,"projected",4400,,4322,16115,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32316,"WGS 72 / UTM zone 16S",,"projected",4400,,4322,16116,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32317,"WGS 72 / UTM zone 17S",,"projected",4400,,4322,16117,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32318,"WGS 72 / UTM zone 18S",,"projected",4400,,4322,16118,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32319,"WGS 72 / UTM zone 19S",,"projected",4400,,4322,16119,,,,,,"EPSG","06/02/95 00:00:00",,1,0
63046405,"Voirol 1875 (deg)",,"geographic 2D",6405,,4304,101,,,,"See CRS code 4304 for recommended coordinate axis representation for the human interface.","OGP","EPSG","11/22/02 00:00:00",,1,1
63226405,"WGS 72 (deg)",,"geographic 2D",6405,,4322,101,,,,"See CRS code 4322 for recommended coordinate axis representation for the human interface.","OGP","EPSG","11/22/02 00:00:00",,1,1
4324,"WGS 72BE",,"geographic 2D",6422,6324,4987,15593,,,,"Broadcast ephemeris. Replaced by WGS 84.",,"EPSG","08/27/07 00:00:00","2003.370 2007.079",1,0
4986,"WGS 72BE",,"geocentric",6500,6324,,,,,,"Broadcast ephemeris. Replaced by WGS 84.",,"EPSG","01/09/04 00:00:00",,1,0
32202,"WGS 72 / UTM zone 2N",,"projected",4400,,4322,16002,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32203,"WGS 72 / UTM zone 3N",,"projected",4400,,4322,16003,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32204,"WGS 72 / UTM zone 4N",,"projected",4400,,4322,16004,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32205,"WGS 72 / UTM zone 5N",,"projected",4400,,4322,16005,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32206,"WGS 72 / UTM zone 6N",,"projected",4400,,4322,16006,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32207,"WGS 72 / UTM zone 7N",,"projected",4400,,4322,16007,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32208,"WGS 72 / UTM zone 8N",,"projected",4400,,4322,16008,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32209,"WGS 72 / UTM zone 9N",,"projected",4400,,4322,16009,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32220,"WGS 72 / UTM zone 20N",,"projected",4400,,4322,16020,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32221,"WGS 72 / UTM zone 21N",,"projected",4400,,4322,16021,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32222,"WGS 72 / UTM zone 22N",,"projected",4400,,4322,16022,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32223,"WGS 72 / UTM zone 23N",,"projected",4400,,4322,16023,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32224,"WGS 72 / UTM zone 24N",,"projected",4400,,4322,16024,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32225,"WGS 72 / UTM zone 25N",,"projected",4400,,4322,16025,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32226,"WGS 72 / UTM zone 26N",,"projected",4400,,4322,16026,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32227,"WGS 72 / UTM zone 27N",,"projected",4400,,4322,16027,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32228,"WGS 72 / UTM zone 28N",,"projected",4400,,4322,16028,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32229,"WGS 72 / UTM zone 29N",,"projected",4400,,4322,16029,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32230,"WGS 72 / UTM zone 30N",,"projected",4400,,4322,16030,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32231,"WGS 72 / UTM zone 31N",,"projected",4400,,4322,16031,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32232,"WGS 72 / UTM zone 32N",,"projected",4400,,4322,16032,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32233,"WGS 72 / UTM zone 33N",,"projected",4400,,4322,16033,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32234,"WGS 72 / UTM zone 34N",,"projected",4400,,4322,16034,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32235,"WGS 72 / UTM zone 35N",,"projected",4400,,4322,16035,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32236,"WGS 72 / UTM zone 36N",,"projected",4400,,4322,16036,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32237,"WGS 72 / UTM zone 37N",,"projected",4400,,4322,16037,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32238,"WGS 72 / UTM zone 38N",,"projected",4400,,4322,16038,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32239,"WGS 72 / UTM zone 39N",,"projected",4400,,4322,16039,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32240,"WGS 72 / UTM zone 40N",,"projected",4400,,4322,16040,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32241,"WGS 72 / UTM zone 41N",,"projected",4400,,4322,16041,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32242,"WGS 72 / UTM zone 42N",,"projected",4400,,4322,16042,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32243,"WGS 72 / UTM zone 43N",,"projected",4400,,4322,16043,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32244,"WGS 72 / UTM zone 44N",,"projected",4400,,4322,16044,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32245,"WGS 72 / UTM zone 45N",,"projected",4400,,4322,16045,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32246,"WGS 72 / UTM zone 46N",,"projected",4400,,4322,16046,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32247,"WGS 72 / UTM zone 47N",,"projected",4400,,4322,16047,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32248,"WGS 72 / UTM zone 48N",,"projected",4400,,4322,16048,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32249,"WGS 72 / UTM zone 49N",,"projected",4400,,4322,16049,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32250,"WGS 72 / UTM zone 50N",,"projected",4400,,4322,16050,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32251,"WGS 72 / UTM zone 51N",,"projected",4400,,4322,16051,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32252,"WGS 72 / UTM zone 52N",,"projected",4400,,4322,16052,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32253,"WGS 72 / UTM zone 53N",,"projected",4400,,4322,16053,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32254,"WGS 72 / UTM zone 54N",,"projected",4400,,4322,16054,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32255,"WGS 72 / UTM zone 55N",,"projected",4400,,4322,16055,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32256,"WGS 72 / UTM zone 56N",,"projected",4400,,4322,16056,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32257,"WGS 72 / UTM zone 57N",,"projected",4400,,4322,16057,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32258,"WGS 72 / UTM zone 58N",,"projected",4400,,4322,16058,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32259,"WGS 72 / UTM zone 59N",,"projected",4400,,4322,16059,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32260,"WGS 72 / UTM zone 60N",,"projected",4400,,4322,16060,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32302,"WGS 72 / UTM zone 2S",,"projected",4400,,4322,16102,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32303,"WGS 72 / UTM zone 3S",,"projected",4400,,4322,16103,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32304,"WGS 72 / UTM zone 4S",,"projected",4400,,4322,16104,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32305,"WGS 72 / UTM zone 5S",,"projected",4400,,4322,16105,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32306,"WGS 72 / UTM zone 6S",,"projected",4400,,4322,16106,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32307,"WGS 72 / UTM zone 7S",,"projected",4400,,4322,16107,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32308,"WGS 72 / UTM zone 8S",,"projected",4400,,4322,16108,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32309,"WGS 72 / UTM zone 9S",,"projected",4400,,4322,16109,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32320,"WGS 72 / UTM zone 20S",,"projected",4400,,4322,16120,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32321,"WGS 72 / UTM zone 21S",,"projected",4400,,4322,16121,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32322,"WGS 72 / UTM zone 22S",,"projected",4400,,4322,16122,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32323,"WGS 72 / UTM zone 23S",,"projected",4400,,4322,16123,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32324,"WGS 72 / UTM zone 24S",,"projected",4400,,4322,16124,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32325,"WGS 72 / UTM zone 25S",,"projected",4400,,4322,16125,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32326,"WGS 72 / UTM zone 26S",,"projected",4400,,4322,16126,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32327,"WGS 72 / UTM zone 27S",,"projected",4400,,4322,16127,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32328,"WGS 72 / UTM zone 28S",,"projected",4400,,4322,16128,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32329,"WGS 72 / UTM zone 29S",,"projected",4400,,4322,16129,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32330,"WGS 72 / UTM zone 30S",,"projected",4400,,4322,16130,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32331,"WGS 72 / UTM zone 31S",,"projected",4400,,4322,16131,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32332,"WGS 72 / UTM zone 32S",,"projected",4400,,4322,16132,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32333,"WGS 72 / UTM zone 33S",,"projected",4400,,4322,16133,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32334,"WGS 72 / UTM zone 34S",,"projected",4400,,4322,16134,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32335,"WGS 72 / UTM zone 35S",,"projected",4400,,4322,16135,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32336,"WGS 72 / UTM zone 36S",,"projected",4400,,4322,16136,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32337,"WGS 72 / UTM zone 37S",,"projected",4400,,4322,16137,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32338,"WGS 72 / UTM zone 38S",,"projected",4400,,4322,16138,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32339,"WGS 72 / UTM zone 39S",,"projected",4400,,4322,16139,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32340,"WGS 72 / UTM zone 40S",,"projected",4400,,4322,16140,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32341,"WGS 72 / UTM zone 41S",,"projected",4400,,4322,16141,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32342,"WGS 72 / UTM zone 42S",,"projected",4400,,4322,16142,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32343,"WGS 72 / UTM zone 43S",,"projected",4400,,4322,16143,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32344,"WGS 72 / UTM zone 44S",,"projected",4400,,4322,16144,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32345,"WGS 72 / UTM zone 45S",,"projected",4400,,4322,16145,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32346,"WGS 72 / UTM zone 46S",,"projected",4400,,4322,16146,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32347,"WGS 72 / UTM zone 47S",,"projected",4400,,4322,16147,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32348,"WGS 72 / UTM zone 48S",,"projected",4400,,4322,16148,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32349,"WGS 72 / UTM zone 49S",,"projected",4400,,4322,16149,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32350,"WGS 72 / UTM zone 50S",,"projected",4400,,4322,16150,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32351,"WGS 72 / UTM zone 51S",,"projected",4400,,4322,16151,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32352,"WGS 72 / UTM zone 52S",,"projected",4400,,4322,16152,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32353,"WGS 72 / UTM zone 53S",,"projected",4400,,4322,16153,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32354,"WGS 72 / UTM zone 54S",,"projected",4400,,4322,16154,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32355,"WGS 72 / UTM zone 55S",,"projected",4400,,4322,16155,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32356,"WGS 72 / UTM zone 56S",,"projected",4400,,4322,16156,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32357,"WGS 72 / UTM zone 57S",,"projected",4400,,4322,16157,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32358,"WGS 72 / UTM zone 58S",,"projected",4400,,4322,16158,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32359,"WGS 72 / UTM zone 59S",,"projected",4400,,4322,16159,,,,,,"EPSG","06/02/95 00:00:00",,1,0
32360,"WGS 72 / UTM zone 60S",,"projected",4400,,4322,16160,,,,,,"EPSG","06/02/95 00:00:00",,1,0
2094,"WGS 72BE / TM 106 NE",,"projected",4400,,4324,16506,,,,"Oil exploration by Total for blocks 10 and 11-1.","Total-Fina","EPSG","03/07/00 00:00:00",,1,0
