EXTENT_CODE,EXTENT_NAME,EXTENT_DESCRIPTION,BBOX_SOUTH_BOUND_LAT,BBOX_WEST_BOUND_LON,BBOX_NORTH_BOUND_LAT,BBOX_EAST_BOUND_LON,ISO_A2_CODE,ISO_A3_CODE,ISO_N_CODE,VERTICAL_EXTENT_MIN,VERTICAL_EXTENT_MAX,VERTICAL_EXTENT_CRS_CODE,TEMPORAL_EXTENT_BEGIN,TEMPORAL_EXTENT_END,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,DEPRECATED
4085,"Arctic - 77°50'N to 72°50'N, 46°E to 70°E","Arctic - between 77°50'N and 72°50'N, approximately 46°E to approximately 70°E. May be extended westwards or eastwards within the latitude limits.",7.2829999999999998e+01,4.6000000000000000e+01,7.7840000000000003e+01,7.0010000000000005e+01,,,,,,,,,"Zone 4-30","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4086,"Arctic - 77°50'N to 72°50'N, 70°E to 94°E","Arctic - between 77°50'N and 72°50'N, approximately 70°E to approximately 94°E. May be extended westwards or eastwards within the latitude limits.",7.2829999999999998e+01,7.0000000000000000e+01,7.7840000000000003e+01,9.4010000000000005e+01,,,,,,,,,"Zone 4-32","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4087,"Arctic - 77°50'N to 72°50'N, 94°E to 118°E","Arctic - between 77°50'N and 72°50'N, approximately 94°E to approximately 118°E. May be extended westwards or eastwards within the latitude limits.",7.2829999999999998e+01,9.4000000000000000e+01,7.7840000000000003e+01,1.1801000000000001e+02,,,,,,,,,"Zone 4-34","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4088,"Arctic - 77°50'N to 72°50'N, 118°E to 142°E","Arctic - between 77°50'N and 72°50'N, approximately 118°E to approximately 142°E. May be extended westwards or eastwards within the latitude limits.",7.2829999999999998e+01,1.1800000000000000e+02,7.7840000000000003e+01,1.4200999999999999e+02,,,,,,,,,"Zone 4-36","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4089,"Arctic - 77°50'N to 72°50'N, 142°E to 166°E","Arctic - between 77°50'N and 72°50'N, approximately 142°E to approximately 166°E. May be extended westwards or eastwards within the latitude limits.",7.2829999999999998e+01,1.4200000000000000e+02,7.7840000000000003e+01,1.6600999999999999e+02,,,,,,,,,"Zone 4-38","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4090,"Arctic - 77°50'N to 72°50'N, 166°E to 169°W","Arctic - between 77°50'N and 72°50'N, approximately 166°E to approximately 169°W. May be extended westwards or eastwards within the latitude limits.",7.2829999999999998e+01,1.6600000000000000e+02,7.7840000000000003e+01,-1.6899000000000001e+02,,,,,,,,,"Zone 4-40. Area crosses 180-degree meridian.","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4091,"Arctic - 74°30'N to 69°30'N, 4°E to 24°E","Arctic - between 74°30'N and 69°30'N, approximately 4°E to approximately 24°E. May be extended westwards or eastwards within the latitude limits.",6.9500000000000000e+01,4.0000000000000000e+00,7.4510000000000005e+01,2.4010000000000002e+01,,,,,,,,,"Zone 5-11","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4092,"Arctic - 74°30'N to 69°30'N, 24°E to 44°E","Arctic - between 74°30'N and 69°30'N, approximately 24°E to approximately 44°E. May be extended westwards or eastwards within the latitude limits.",6.9500000000000000e+01,2.4000000000000000e+01,7.4510000000000005e+01,4.4009999999999998e+01,,,,,,,,,"Zone 5-13","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4093,"Arctic - 74°30'N to 69°30'N, 44°E to 64°E","Arctic - between 74°30'N and 69°30'N, approximately 44°E to approximately 64°E. May be extended westwards or eastwards within the latitude limits.",6.9500000000000000e+01,4.4000000000000000e+01,7.4510000000000005e+01,6.4010000000000005e+01,,,,,,,,,"Zone 5-15","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4094,"Arctic - 74°30'N to 69°30'N, 64°E to 85°E","Arctic - between 74°30'N and 69°30'N, approximately 64°E to approximately 85°E. May be extended westwards or eastwards within the latitude limits.",6.9500000000000000e+01,6.4000000000000000e+01,7.4510000000000005e+01,8.5010000000000005e+01,,,,,,,,,"Zone 5-17","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4095,"Arctic - 74°30'N to 69°30'N, 85°E to 106°E","Arctic - between 74°30'N and 69°30'N, approximately 85°E to approximately 106°E. May be extended westwards or eastwards within the latitude limits.",6.9500000000000000e+01,8.5000000000000000e+01,7.4510000000000005e+01,1.0601000000000001e+02,,,,,,,,,"Zone 5-19","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4096,"Arctic - 74°30'N to 69°30'N, 106°E to 127°E","Arctic - between 74°30'N and 69°30'N, approximately 106°E to approximately 127°E. May be extended westwards or eastwards within the latitude limits.",6.9500000000000000e+01,1.0600000000000000e+02,7.4510000000000005e+01,1.2701000000000001e+02,,,,,,,,,"Zone 5-21","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4097,"Arctic - 74°30'N to 69°30'N, 127°E to 148°E","Arctic - between 74°30'N and 69°30'N, approximately 127°E to approximately 148°E. May be extended westwards or eastwards within the latitude limits.",6.9500000000000000e+01,1.2700000000000000e+02,7.4510000000000005e+01,1.4800000000000000e+02,,,,,,,,,"Zone 5-23","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
4098,"Arctic - 74°30'N to 69°30'N, 148°E to 169°E","Arctic - between 74°30'N and 69°30'N, approximately 148°E to approximately 169°E. May be extended westwards or eastwards within the latitude limits.",6.9500000000000000e+01,1.4800000000000000e+02,7.4510000000000005e+01,1.6900999999999999e+02,,,,,,,,,"Zone 5-25","OGP","EPSG","05/01/14 00:00:00","2012.089 2014.009",0
2929,"Australia - 108°E to 114°E, 28°S to 32°S (SH49)","Australia - between 28°S and 32°S and 108°E and 114°E.",-3.2000000000000000e+01,1.0800000000000000e+02,-2.8000000000000000e+01,1.1400000000000000e+02,,,,,,,,,"Map sheet SH52","OGP","EPSG","06/23/08 00:00:00","2008.045 2012.007",1
2930,"Australia - 114°E to 120°E, 28°S to 32°S (SH50) onshore","Australia - onshore mainland between 28°S and 32°S and 114°E and 120°E.",-3.2000000000000000e+01,1.1406999999999999e+02,-2.8000000000000000e+01,1.2000000000000000e+02,,,,,,,,,"Map sheet SH50.","OGP","EPSG","02/19/12 00:00:00","2008.045 2012.007 2012.027",0
2931,"Australia - 120°E to 126°E, 28°S to 32°S (SH51)","Australia - between 28°S and 32°S and 120°E and 126°E.",-3.2000000000000000e+01,1.2000000000000000e+02,-2.8000000000000000e+01,1.2600000000000000e+02,,,,,,,,,"Map sheet SH51.","OGP","EPSG","01/21/12 00:00:00","2008.045 2012.007",0
2932,"Australia - 126°E to 132°E, south of 28°S (SH52) onshore","Australia - onshore mainland south of 28°S and between 126°E and 132°E.",-3.2369999999999997e+01,1.2600000000000000e+02,-2.8000000000000000e+01,1.3200000000000000e+02,,,,,,,,,"Map sheet SH52.","OGP","EPSG","02/19/12 00:00:00","2008.045 2012.007 2012.027",0
2933,"Australia - 132°E to 138°E, 28°S to 32°S (SH53) onshore","Australia - onshore between 28°S and 32°S and 132°E and 138°E.",-3.2000000000000000e+01,1.3200000000000000e+02,-2.8000000000000000e+01,1.3800000000000000e+02,,,,,,,,,"Map sheet SH53.","OGP","EPSG","01/21/12 00:00:00","2008.045 2012.007",0
2934,"Australia - 138°E to 144°E, 28°S to 32°S (SH54)","Australia - between 28°S and 32°S and 138°E and 144°E.",-3.2000000000000000e+01,1.3800000000000000e+02,-2.8000000000000000e+01,1.4400000000000000e+02,,,,,,,,,"Map sheet SH54","OGP","EPSG","06/23/08 00:00:00","2008.045",0
2935,"Australia - 144°E to 150°E, 28°S to 32°S (SH55)","Australia - between 28°S and 32°S and 144°E and 150°E.",-3.2000000000000000e+01,1.4400000000000000e+02,-2.8000000000000000e+01,1.5000000000000000e+02,,,,,,,,,"Map sheet SH55","OGP","EPSG","06/23/08 00:00:00","2008.045",0
2936,"Australia - 150°E to 156°E, 28°S to 32°S (SH56) onshore","Australia - onshore mainland between 28°S and 32°S and 150°E and 156°E.",-3.2000000000000000e+01,1.5000000000000000e+02,-2.8000000000000000e+01,1.5369000000000000e+02,,,,,,,,,"Map sheet SH56.","OGP","EPSG","05/01/14 00:00:00","2008.045 2012.007 2012.027 2014.018",0
2937,"Australia - 114°E to 120°E, 32°S to 36°S (SI50) onshore","Australia - onshore mainland between 32°S and 36°S and 114°E and 120°E.",-3.5189999999999998e+01,1.1489000000000000e+02,-3.2000000000000000e+01,1.2000000000000000e+02,,,,,,,,,"Map sheet SI50.","OGP","EPSG","02/19/12 00:00:00","2008.045 2012.007 2012.027",0
2938,"Australia - 120°E to 126°E, 32°S to 36°S (SI51) onshore","Australia - onshore mainland between 32°S and 36°S and 120°E and 126°E.",-3.4159999999999997e+01,1.2000000000000000e+02,-3.2000000000000000e+01,1.2600000000000000e+02,,,,,,,,,"Map sheet SI51.","OGP","EPSG","02/19/12 00:00:00","2008.045 2012.007 2012.027",0
2939,"Australia - 132°E to 138°E, 32°S to 36°S (SI53) onshore","Australia - onshore mainland and Kangaroo Island between 32°S and 36°S and 132°E and 138°E.",-3.6000000000000000e+01,1.3208000000000001e+02,-3.2000000000000000e+01,1.3800000000000000e+02,,,,,,,,,"Map sheet SI53.","OGP","EPSG","05/01/14 00:00:00","2008.045 2012.007 2012.027 2014.018",0
2940,"Australia - 138°E to 144°E, 32°S to 36°S (SI54) onshore","Australia - onshore between 32°S and 36°S and 138°E and 144°E.",-3.6000000000000000e+01,1.3800000000000000e+02,-3.2000000000000000e+01,1.4400000000000000e+02,,,,,,,,,"Map sheet SI54.","OGP","EPSG","01/21/12 00:00:00","2008.045 2012.007",0
2941,"Australia - 144°E to 150°E, 32°S to 36°S (SI55)","Australia - between 32°S and 36°S and 144°E and 150°E.",-3.6000000000000000e+01,1.4400000000000000e+02,-3.2000000000000000e+01,1.5000000000000000e+02,,,,,,,,,"Map sheet SI55","OGP","EPSG","06/23/08 00:00:00","2008.045",0
2942,"Australia - 150°E to 156°E, 32°S to 36°S (SI56) onshore","Australia - onshore mainland between 32°S and 36°S and 150°E and 156°E.",-3.6000000000000000e+01,1.5000000000000000e+02,-3.2000000000000000e+01,1.5266000000000000e+02,,,,,,,,,"Map sheet SI56.","OGP","EPSG","05/01/14 00:00:00","2008.045 2012.007 2012.027 2014.018",0
2943,"Australia - 132°E to 138°E, 36°S to 40°S (SJ53) onshore","Australia - onshore Kangaroo Island between 36°S and 40°S and 132°E and 138°E.",-3.6140000000000001e+01,1.3656999999999999e+02,-3.6000000000000000e+01,1.3768000000000001e+02,,,,,,,,,"Map sheet SJ53.","OGP","EPSG","02/19/12 00:00:00","2008.045 2012.007 2012.027",0
2944,"Australia - 138°E to 144°E, 36°S to 40°S (SJ54) onshore","Australia - onshore mainland between 36°S and 40°S and 138°E and 144°E.",-3.8909999999999997e+01,1.3938000000000000e+02,-3.6000000000000000e+01,1.4400000000000000e+02,,,,,,,,,"Map sheet SJ54.","OGP","EPSG","02/19/12 00:00:00","2008.045 2012.007 2012.027",0
2945,"Australia - 144°E to 150°E, 36°S to 40°S (SJ55) onshore","Australia - onshore mainland between 36°S and 40°S and 144°E and 150°E.",-3.9200000000000003e+01,1.4400000000000000e+02,-3.6000000000000000e+01,1.5000000000000000e+02,,,,,,,,,"Map sheet SJ55.","OGP","EPSG","02/19/12 00:00:00","2008.045 2012.007 2012.027",0
2946,"Australia - 150°E to 156°E, 36°S to 40°S (SJ56) onshore","Australia - onshore mainland between 36°S and 40°S and 150°E and 156°E.",-3.7570000000000000e+01,1.5000000000000000e+02,-3.6000000000000000e+01,1.5022000000000000e+02,,,,,,,,,"Map sheet SJ56.","OGP","EPSG","02/19/12 00:00:00","2008.045 2012.007 2012.027",0
2947,"Australia - Tasmania mainland onshore","Australia - Tasmania mainland - onshore.",-4.3700000000000003e+01,1.4455000000000001e+02,-4.0240000000000002e+01,1.4844000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.007 2012.027 2014.018",0
2986,"Australia - SA","Australia - South Australia.",-3.8130000000000003e+01,1.2899000000000001e+02,-2.5989999999999998e+01,1.4100999999999999e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2012.027 2014.018",0
2990,"Australia - Brisbane","Australia - Brisbane area. Local authorities in south-east Queensland: Gold Coast, Logan, Beaudesert, Redcliffe, Redlands, Pine Rivers, Caboolture, Caloundra, Maroochy, Noosa, Maryborough; local authorities in north-east New South Wales: Tweed, Byron, Lismore, Ballina and Richmond Valley.",-2.9879999999999999e+01,1.5119000000000000e+02,-2.4640000000000001e+01,1.5369000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.005 2012.015 2014.018",0
3139,"Australia - New South Wales","Australia - New South Wales.",-3.7530000000000001e+01,1.4099000000000001e+02,-2.8149999999999999e+01,1.5369000000000000e+02,,,,,,,,,"Excludes ACT.","OGP","EPSG","05/01/14 00:00:00","2012.015 2014.017",0
3559,"Australia - offshore","Australia - offshore including EEZ.",-4.7200000000000003e+01,1.0923000000000000e+02,-8.8800000000000008e+00,1.6319999999999999e+02,,,,,,,,,,"OGP","EPSG","02/16/18 00:00:00","2012.027 2014.015 2016.054 2017.056",0
3687,"Australia - SA and WA 126°E to 132°E","Australia - South Australia west of 132°E, Western Australia east of 126°E, offshore federal waters between 126°E and 129°E.",-3.7049999999999997e+01,1.2598999999999999e+02,-9.3699999999999992e+00,1.3200999999999999e+02,,,,,,,,,,"OGP","EPSG","12/15/16 00:00:00","2009.106 2012.027 2014.013 2016.054",0
3688,"Australia - SA 132°E to 138°E","Australia - South Australia between 132°E and 138°E.",-3.6140000000000001e+01,1.3200000000000000e+02,-2.5989999999999998e+01,1.3800000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2009.106 2012.027 2014.013",0
3689,"Australia - SA and Qld 138°E to 144°E","Australia - South Australia east of 138°E, Queensland west of 144°E.",-3.8130000000000003e+01,1.3800000000000000e+02,-9.8599999999999994e+00,1.4400999999999999e+02,,,,,,,,,,"OGP","EPSG","02/16/18 00:00:00","2009.106 2012.027 2014.013 2017.056",0
3690,"Australia - Qld 144°E to 150°E","Australia - Queensland between 144°E and 150°E.",-2.9010000000000002e+01,1.4400000000000000e+02,-1.4010000000000000e+01,1.5000000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2009.106 2012.027 2014.013",0
3691,"Australia - Qld east of 150°E","Australia - Queensland east of 150°E.",-2.9190000000000001e+01,1.5000000000000000e+02,-2.2000000000000000e+01,1.5361000000000001e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2009.106 2012.027 2014.013",0
4004,"Australia - Northern Territory mainland","Australia - Northern Territory mainland onshore.",-2.6010000000000002e+01,1.2899000000000001e+02,-1.0920000000000000e+01,1.3800000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2012.007 2012.027 2014.009",0
4017,"Australia - SE Australia (ACT NSW)","Australia - Australian Capital Territory and New South Wales onshore.",-3.7530000000000001e+01,1.4099000000000001e+02,-2.8149999999999999e+01,1.5369000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2012.007 2012.027 2014.009",0
4021,"Australia - Queensland mainland","Australia - Queensland mainland onshore.",-2.9190000000000001e+01,1.3799000000000001e+02,-1.0650000000000000e+01,1.5361000000000001e+02,,,,,,,,,,"OGP","EPSG","02/16/18 00:00:00","2012.007 2012.027 2014.009 2017.056",0
4174,"Australia","Australia - onshore and offshore. Includes Lord Howe Island, Macquarie Islands, Ashmore and Cartier Islands.",-6.0560000000000002e+01,1.0580000000000000e+02,-8.8800000000000008e+00,1.6469999999999999e+02,"AU","AUS",36,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","06/13/17 00:00:00","2014.005 2016.054 2017.009",0
4177,"Australia - GDA","Australia including Lord Howe Island, Macquarie Islands, Ashmore and Cartier Islands, Christmas Island, Cocos (Keeling) Islands, Norfolk Island. All onshore and offshore.",-6.0560000000000002e+01,9.3409999999999997e+01,-8.4700000000000006e+00,1.7334999999999999e+02,,,,,,,,,"This area is the union of areas 1068, 1180, 3974 and 4174.","OGP","EPSG","12/15/16 00:00:00","2014.005 2014.038 2016.023 2016.054",0
4178,"Australia - 114°E to 120°E","Australia - onshore and offshore between 114°E and 120°E.",-3.8530000000000001e+01,1.1400000000000000e+02,-1.2060000000000000e+01,1.2001000000000001e+02,,,,,,,,,,"OGP","EPSG","12/15/16 00:00:00","2014.005 2016.054",0
4437,"Australia - Western Australia - Busselton","Australia - Western Australia - Busselton area onshore below 250m AHD.",-3.3750000000000000e+01,1.1518000000000001e+02,-3.3399999999999999e+01,1.1587000000000000e+02,,,,,,,,,,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.","EPSG","02/22/17 00:00:00","2017.004",0
4438,"Australia - Western Australia - Barrow","Australia - Western Australia - Barrow Island and Onslow area onshore.",-2.2199999999999999e+01,1.1490000000000001e+02,-2.0210000000000001e+01,1.1559000000000000e+02,,,,,,,,,,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.","EPSG","02/22/17 00:00:00","2017.004",0
4439,"Australia - Western Australia - Albany","Australia - Western Australia - Albany area onshore below 190m AHD.",-3.5210000000000001e+01,1.1755000000000000e+02,-3.4750000000000000e+01,1.1822000000000000e+02,,,,,,,,,,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.","EPSG","02/22/17 00:00:00","2017.004",0
4440,"Australia - Western Australia - Jurien Bay","Australia - Western Australia - Jurien Bay area onshore below 200m AHD.",-3.0739999999999998e+01,1.1483000000000000e+02,-2.9079999999999998e+01,1.1534000000000000e+02,,,,,,,,,,"Landgate (Government of Western Australia), www.landgate.wa.gov.au.","EPSG","02/22/17 00:00:00","2017.004",0
2832,"Canada - British Columbia","Canada - British Columbia.",4.8250000000000000e+01,-1.3903999999999999e+02,6.0009999999999998e+01,-1.1408000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.067 2014.018",0
2962,"Brazil - Santos","Brazil - offshore - Santos basin.",-2.8410000000000000e+01,-4.8799999999999997e+01,-2.2660000000000000e+01,-4.0200000000000003e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.037 2014.018",0
2963,"Brazil - Campos","Brazil - offshore - Campos basin.",-2.5910000000000000e+01,-4.2039999999999999e+01,-2.0449999999999999e+01,-3.7109999999999999e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.018",0
2964,"Brazil - Espirito Santo and Mucuri","Brazil - offshore - Espirito Santo and Mucuri basins.",-2.2039999999999999e+01,-4.0369999999999997e+01,-1.7590000000000000e+01,-3.5180000000000000e+01,,,,,,,,,,"Petrobras","EPSG","05/01/14 00:00:00","2010.039 2011.037 2014.018",0
2965,"Brazil - Pelotas","Brazil - offshore - Pelotas basin.",-3.5710000000000001e+01,-5.3380000000000003e+01,-2.8109999999999999e+01,-4.4710000000000001e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.037 2014.018",0
2966,"Brazil - offshore 18°S to 34°S","Brazil - offshore between 18°S and 34°S.",-3.4000000000000000e+01,-5.3380000000000003e+01,-1.8000000000000000e+01,-3.5189999999999998e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2010.039 2011.037 2014.018",0
3178,"Brazil - east of 36°W onshore","Brazil - onshore east of 36°W .",-1.0100000000000000e+01,-3.6000000000000000e+01,-4.9900000000000002e+00,-3.4740000000000002e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2010.097 2011.037 2014.017",0
3189,"British Indian Ocean Territory - Diego Garcia","British Indian Ocean Territory - Chagos Archipelago - Diego Garcia.",-7.4900000000000002e+00,7.2299999999999997e+01,-7.1799999999999997e+00,7.2549999999999997e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2012.048 2014.017",0
3223,"Brazil - onshore","Brazil - onshore.",-3.3780000000000001e+01,-7.4010000000000005e+01,5.2800000000000002e+00,-3.4740000000000002e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.037 2012.044 2014.017",0
3224,"Bulgaria - onshore","Bulgaria - onshore.",4.1240000000000002e+01,2.2359999999999999e+01,4.4229999999999997e+01,2.8680000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2011.095 2014.017",0
